# y+ ()       
# Time        	patch         	min           	max           	average       
0.97          	bottom	5.897210e+01	5.897211e+01	5.897211e+01
0.98          	bottom	5.853201e+01	5.853201e+01	5.853201e+01
0.99          	bottom	5.809120e+01	5.809121e+01	5.809120e+01
1             	bottom	5.764966e+01	5.764966e+01	5.764966e+01
1.01          	bottom	5.720733e+01	5.720734e+01	5.720733e+01
1.02          	bottom	5.676419e+01	5.676420e+01	5.676419e+01
1.03          	bottom	5.632020e+01	5.632020e+01	5.632020e+01
1.04          	bottom	5.587533e+01	5.587533e+01	5.587533e+01
1.05          	bottom	5.542955e+01	5.542956e+01	5.542956e+01
1.06          	bottom	5.498287e+01	5.498287e+01	5.498287e+01
1.07          	bottom	5.453525e+01	5.453526e+01	5.453525e+01
1.08          	bottom	5.408670e+01	5.408670e+01	5.408670e+01
1.09          	bottom	5.363719e+01	5.363719e+01	5.363719e+01
1.1           	bottom	5.318671e+01	5.318672e+01	5.318671e+01
1.11          	bottom	5.273526e+01	5.273526e+01	5.273526e+01
1.12          	bottom	5.228281e+01	5.228282e+01	5.228282e+01
1.13          	bottom	5.182938e+01	5.182938e+01	5.182938e+01
1.14          	bottom	5.137496e+01	5.137496e+01	5.137496e+01
1.15          	bottom	5.091955e+01	5.091956e+01	5.091955e+01
1.16          	bottom	5.046316e+01	5.046317e+01	5.046316e+01
1.17          	bottom	5.000579e+01	5.000580e+01	5.000579e+01
1.18          	bottom	4.954744e+01	4.954745e+01	4.954744e+01
1.19          	bottom	4.908811e+01	4.908812e+01	4.908812e+01
1.2           	bottom	4.862782e+01	4.862783e+01	4.862783e+01
1.21          	bottom	4.816657e+01	4.816658e+01	4.816658e+01
1.22          	bottom	4.770438e+01	4.770439e+01	4.770438e+01
1.23          	bottom	4.724125e+01	4.724126e+01	4.724126e+01
1.24          	bottom	4.677722e+01	4.677722e+01	4.677722e+01
1.25          	bottom	4.631228e+01	4.631229e+01	4.631228e+01
1.26          	bottom	4.584646e+01	4.584647e+01	4.584646e+01
1.27          	bottom	4.537977e+01	4.537978e+01	4.537978e+01
1.28          	bottom	4.491225e+01	4.491225e+01	4.491225e+01
1.29          	bottom	4.444390e+01	4.444391e+01	4.444390e+01
1.3           	bottom	4.397476e+01	4.397477e+01	4.397477e+01
1.31          	bottom	4.350486e+01	4.350487e+01	4.350486e+01
1.32          	bottom	4.303422e+01	4.303423e+01	4.303423e+01
1.33          	bottom	4.256288e+01	4.256289e+01	4.256288e+01
1.34          	bottom	4.209087e+01	4.209087e+01	4.209087e+01
1.35          	bottom	4.161822e+01	4.161823e+01	4.161822e+01
1.36          	bottom	4.114497e+01	4.114498e+01	4.114498e+01
1.37          	bottom	4.067117e+01	4.067118e+01	4.067117e+01
1.38          	bottom	4.019685e+01	4.019686e+01	4.019686e+01
1.39          	bottom	3.972207e+01	3.972208e+01	3.972208e+01
