0.117,0.0002605867,0.0007995387,0.0005389521
0.118,0.0002622045,0.0007986164,0.0005364119
0.119,0.000263688,0.0007975878,0.0005338997
0.12,0.0002651881,0.0007966031,0.000531415
0.121,0.0002667271,0.0007956853,0.0005289582
0.122,0.000268296,0.000794824,0.0005265279
0.123,0.0002698822,0.0007940059,0.0005241236
0.124,0.0002714067,0.0007931515,0.0005217447
0.125,0.0002730154,0.0007924059,0.0005193905
0.126,0.0002746136,0.0007916739,0.0005170603
0.127,0.0002762328,0.0007909867,0.0005147539
0.128,0.0002778509,0.0007903213,0.0005124705
0.129,0.000279499,0.0007897098,0.0005102108
0.13,0.0002811537,0.000789128,0.0005079743
0.131,0.0002827626,0.0007885237,0.0005057611
0.132,0.000284613,0.0007881837,0.0005035708
0.133,0.0002863421,0.000787744,0.0005014019
0.134,0.0002880193,0.0007872728,0.0004992534
0.135,0.0002898127,0.0007869378,0.0004971252
0.136,0.0002915971,0.0007866146,0.0004950175
0.137,0.0002933435,0.0007862742,0.0004929307
0.138,0.0002951153,0.0007859796,0.0004908643
0.139,0.0002969153,0.000785733,0.0004888177
0.14,0.0002987152,0.0007855056,0.0004867904
0.141,0.0003006074,0.0007853894,0.0004847821
0.142,0.0003024718,0.0007852638,0.000482792
0.143,0.000304409,0.0007852287,0.0004808197
0.144,0.0003061484,0.0007850134,0.000478865
0.145,0.0003080331,0.000784961,0.000476928
0.146,0.0003100053,0.0007850139,0.0004750087
0.147,0.0003118724,0.0007849791,0.0004731067
0.148,0.0003137935,0.0007850152,0.0004712217
0.149,0.0003158052,0.0007851589,0.0004693537
0.15,0.0003178123,0.000785314,0.0004675017
0.151,0.0003198471,0.0007855129,0.0004656658
0.152,0.0003217388,0.0007855851,0.0004638463
0.153,0.0003236954,0.0007857382,0.0004620429
0.154,0.0003256258,0.0007858811,0.0004602553
0.155,0.00032786,0.0007863426,0.0004584827
0.156,0.0003299003,0.0007866254,0.0004567252
0.157,0.0003319449,0.0007869275,0.0004549826
0.158,0.0003340437,0.0007872988,0.0004532551
0.159,0.0003361532,0.0007876956,0.0004515424
0.16,0.0003382578,0.0007881017,0.0004498439
0.161,0.0003403836,0.0007885433,0.0004481597
0.162,0.0003425151,0.0007890048,0.0004464897
0.163,0.0003447302,0.0007895639,0.0004448337
0.164,0.0003468094,0.0007900009,0.0004431915
0.165,0.0003490229,0.0007905854,0.0004415624
0.166,0.0003511799,0.0007911265,0.0004399466
0.167,0.0003533302,0.0007916741,0.0004383438
0.168,0.0003556861,0.0007924405,0.0004367544
0.169,0.0003579277,0.0007931057,0.0004351779
0.17,0.0003601992,0.0007938131,0.0004336139
0.171,0.0003625808,0.0007946428,0.000432062
0.172,0.0003646496,0.0007951719,0.0004305223
0.173,0.0003669613,0.000795956,0.0004289947
0.174,0.0003692185,0.0007966977,0.0004274792
