0 	0 	0 	0 	-0.0120725 	-2.21931e-12 	-2.16985e-26
1.001e-05 	0 	0 	0 	-0.0120725 	-2.19953e-12 	-2.46725e-26
2.002e-05 	0 	0 	0 	-0.0120725 	-2.17975e-12 	-2.76465e-26
3.003e-05 	0 	0 	0 	-0.0120725 	-2.15997e-12 	-3.06205e-26
4.004e-05 	0 	0 	0 	-0.0120725 	-2.14019e-12 	-3.35945e-26
5.00501e-05 	0 	0 	0 	-0.0120725 	-2.12041e-12 	-3.65685e-26
6.00601e-05 	0 	0 	0 	-0.0120725 	-2.10064e-12 	-3.95425e-26
7.00701e-05 	0 	0 	0 	-0.0120725 	-2.08086e-12 	-4.25165e-26
8.00801e-05 	0 	0 	0 	-0.0120725 	-2.06108e-12 	-4.54905e-26
9.00901e-05 	0 	0 	0 	-0.0120725 	-2.0413e-12 	-4.84644e-26
0.0001001 	0 	0 	0 	-0.0120725 	-2.02152e-12 	-5.14384e-26
0.00011011 	0 	0 	0 	-0.0120725 	-2.00174e-12 	-5.44124e-26
0.00012012 	0 	0 	0 	-0.0120725 	-1.98196e-12 	-5.73864e-26
0.00013013 	0 	0 	0 	-0.0120725 	-1.96218e-12 	-6.03604e-26
0.00014014 	0 	0 	0 	-0.0120725 	-1.9424e-12 	-6.33344e-26
0.00015015 	0 	0 	0 	-0.0120725 	-1.92262e-12 	-6.63084e-26
0.00016016 	0 	0 	0 	-0.0120725 	-1.90284e-12 	-6.92824e-26
0.00017017 	0 	0 	0 	-0.0120725 	-1.88306e-12 	-7.22564e-26
0.00018018 	0 	0 	0 	-0.0120725 	-1.86329e-12 	-7.52304e-26
0.00019019 	0 	0 	0 	-0.0120725 	-1.84351e-12 	-7.82044e-26
0.0002002 	0 	0 	0 	-0.0120725 	-1.82373e-12 	-8.11784e-26
0.00021021 	0 	0 	0 	-0.0120725 	-1.80395e-12 	-8.41524e-26
0.00022022 	0 	0 	0 	-0.0120725 	-1.78417e-12 	-8.71264e-26
0.00023023 	0 	0 	0 	-0.0120725 	-1.76439e-12 	-9.01004e-26
0.00024024 	0 	0 	0 	-0.0120725 	-1.74461e-12 	-9.30744e-26
0.00025025 	0 	0 	0 	-0.0120725 	-1.72483e-12 	-9.60483e-26
0.00026026 	0 	0 	0 	-0.0120725 	-1.70505e-12 	-9.90223e-26
0.00027027 	0 	0 	0 	-0.0120725 	-1.68527e-12 	-1.01996e-25
0.00028028 	0 	0 	0 	-0.0120725 	-1.66549e-12 	-1.0497e-25
0.00029029 	0 	0 	0 	-0.0120725 	-1.64571e-12 	-1.07944e-25
0.0003003 	0 	0 	0 	-0.0120725 	-1.62594e-12 	-1.10918e-25
0.00031031 	0 	0 	0 	-0.0120725 	-1.60616e-12 	-1.13892e-25
0.00032032 	0 	0 	0 	-0.0120725 	-1.58638e-12 	-1.16866e-25
0.00033033 	0 	0 	0 	-0.0120725 	-1.5666e-12 	-1.1984e-25
0.00034034 	0 	0 	0 	-0.0120725 	-1.54682e-12 	-1.22814e-25
0.00035035 	0 	0 	0 	-0.0120725 	-1.52704e-12 	-1.25788e-25
0.00036036 	0 	0 	0 	-0.0120725 	-1.50726e-12 	-1.28762e-25
0.00037037 	0 	0 	0 	-0.0120725 	-1.48748e-12 	-1.31736e-25
0.00038038 	0 	0 	0 	-0.0120725 	-1.4677e-12 	-1.3471e-25
0.00039039 	0 	0 	0 	-0.0120725 	-1.44792e-12 	-1.37684e-25
0.0004004 	0 	0 	0 	-0.0120725 	-1.42814e-12 	-1.40658e-25
0.00041041 	0 	0 	0 	-0.0120725 	-1.40836e-12 	-1.43632e-25
0.00042042 	0 	0 	0 	-0.0120725 	-1.38859e-12 	-1.46606e-25
