# y+ ()       
# Time        	patch         	min           	max           	average       
0.91          	bottomWall	1.656310e-01	1.656310e-01	1.656310e-01
0.92          	bottomWall	1.612989e-01	1.612989e-01	1.612989e-01
0.93          	bottomWall	1.568715e-01	1.568715e-01	1.568715e-01
0.94          	bottomWall	1.523409e-01	1.523409e-01	1.523409e-01
0.95          	bottomWall	1.476977e-01	1.476977e-01	1.476977e-01
0.96          	bottomWall	1.429311e-01	1.429311e-01	1.429311e-01
0.97          	bottomWall	1.380284e-01	1.380284e-01	1.380284e-01
0.98          	bottomWall	1.329742e-01	1.329742e-01	1.329742e-01
0.99          	bottomWall	1.277504e-01	1.277504e-01	1.277504e-01
1             	bottomWall	1.223345e-01	1.223345e-01	1.223345e-01
1.01          	bottomWall	1.166990e-01	1.166990e-01	1.166990e-01
1.02          	bottomWall	1.108090e-01	1.108090e-01	1.108090e-01
1.03          	bottomWall	1.046197e-01	1.046197e-01	1.046197e-01
1.04          	bottomWall	9.807207e-02	9.807207e-02	9.807207e-02
1.05          	bottomWall	9.108514e-02	9.108514e-02	9.108514e-02
1.06          	bottomWall	8.354382e-02	8.354382e-02	8.354382e-02
1.07          	bottomWall	7.527444e-02	7.527444e-02	7.527444e-02
1.08          	bottomWall	6.599293e-02	6.599293e-02	6.599293e-02
1.09          	bottomWall	5.517320e-02	5.517320e-02	5.517320e-02
1.1           	bottomWall	4.159935e-02	4.159935e-02	4.159935e-02
1.11          	bottomWall	2.025342e-02	2.025342e-02	2.025342e-02
1.12          	bottomWall	3.036976e-02	3.036976e-02	3.036976e-02
1.13          	bottomWall	4.807173e-02	4.807173e-02	4.807173e-02
1.14          	bottomWall	6.045611e-02	6.045611e-02	6.045611e-02
1.15          	bottomWall	7.037732e-02	7.037732e-02	7.037732e-02
1.16          	bottomWall	7.879984e-02	7.879984e-02	7.879984e-02
1.17          	bottomWall	8.619345e-02	8.619345e-02	8.619345e-02
1.18          	bottomWall	9.282620e-02	9.282620e-02	9.282620e-02
1.19          	bottomWall	9.886774e-02	9.886774e-02	9.886774e-02
1.2           	bottomWall	1.044335e-01	1.044335e-01	1.044335e-01
1.21          	bottomWall	1.096063e-01	1.096063e-01	1.096063e-01
1.22          	bottomWall	1.144480e-01	1.144480e-01	1.144480e-01
1.23          	bottomWall	1.190066e-01	1.190066e-01	1.190066e-01
1.24          	bottomWall	1.233201e-01	1.233201e-01	1.233201e-01
1.25          	bottomWall	1.274194e-01	1.274194e-01	1.274194e-01
1.26          	bottomWall	1.313301e-01	1.313301e-01	1.313301e-01
1.27          	bottomWall	1.350737e-01	1.350737e-01	1.350737e-01
1.28          	bottomWall	1.386688e-01	1.386688e-01	1.386688e-01
1.29          	bottomWall	1.421312e-01	1.421312e-01	1.421312e-01
1.3           	bottomWall	1.454749e-01	1.454749e-01	1.454749e-01
1.31          	bottomWall	1.487122e-01	1.487122e-01	1.487122e-01
1.32          	bottomWall	1.518541e-01	1.518541e-01	1.518541e-01
1.33          	bottomWall	1.549105e-01	1.549105e-01	1.549105e-01
1.34          	bottomWall	1.578901e-01	1.578901e-01	1.578901e-01
1.35          	bottomWall	1.608010e-01	1.608010e-01	1.608010e-01
1.36          	bottomWall	1.636504e-01	1.636504e-01	1.636504e-01
1.37          	bottomWall	1.664451e-01	1.664451e-01	1.664451e-01
