0.01,-0.06584501
0.02,-0.08338282
0.03,-0.08290154
0.04,-0.05427301
0.05,-0.01786033
0.06,-2.607249E-05
0.07,-3.376526E-05
0.08,-5.200808E-05
0.09,-6.965185E-05
0.1,-8.673521E-05
0.11,-0.0001032813
0.12,-0.0001193233
0.13,-0.0001348969
0.14,-0.0001500392
0.15,-0.0001647889
0.16,-0.0001791888
0.17,-0.0001932898
0.18,-0.0002071608
0.19,-0.0002209083
0.2,-0.0002347176
0.21,-0.0002489422
0.22,-0.0002643003
0.23,-0.000282328
0.24,-0.0003064788
0.25,-0.0003449859
0.26,-0.0004094244
0.27,-0.0004945778
0.28,-0.0008205099
0.29,-0.001486996
0.3,-0.0026526
0.31,-0.004298021
0.32,-0.006168636
0.33,-0.007967623
0.34,-0.00950667
0.35,-0.0107296
0.36,-0.01166007
0.37,-0.01235986
0.38,-0.01287076
0.39,-0.0132308
0.4,-0.01347226
0.41,-0.01362139
0.42,-0.01369886
0.43,-0.01372076
0.44,-0.0136988
0.45,-0.01364214
0.46,-0.01355844
0.47,-0.01345408
0.48,-0.01333419
0.49,-0.01320004
0.5,-0.01305316
0.51,-0.01289766
0.52,-0.01273713
0.53,-0.0125743
0.54,-0.01241105
0.55,-0.01224867
0.56,-0.01208777
0.57,-0.0119286
0.58,-0.01177154
0.59,-0.0116167
0.6,-0.01146411
0.61,-0.01131373
0.62,-0.01116554
0.63,-0.01101947
0.64,-0.01087548
0.65,-0.01073349
0.66,-0.01059344
0.67,-0.01045519
0.68,-0.01031863
0.69,-0.01018365
0.7,-0.01005016
0.71,-0.009918109
0.72,-0.009787434
0.73,-0.009658095
0.74,-0.009530046
0.75,-0.009403239
0.76,-0.009277612
0.77,-0.009153104
0.78,-0.009029658
0.79,-0.00890723
0.8,-0.008785786
0.81,-0.008665296
0.82,-0.008545738
0.83,-0.00842709
0.84,-0.008309323
0.85,-0.008192406
0.86,-0.008076307
0.87,-0.007960998
0.88,-0.007846456
0.89,-0.007732664
0.9,-0.007619608
0.91,-0.007507275
0.92,-0.007395653
0.93,-0.007284724
0.94,-0.007174475
0.95,-0.00706489
0.96,-0.006955959
0.97,-0.006847673
0.98,-0.006740026
0.99,-0.006633015
1,-0.006526636
1.01,-0.006420882
1.02,-0.006315749
1.03,-0.006211235
1.04,-0.006107336
1.05,-0.006004053
1.06,-0.005901387
1.07,-0.005799339
1.08,-0.005697913
1.09,-0.00559711
1.1,-0.005496932
1.11,-0.005397381
1.12,-0.005298462
1.13,-0.005200179
1.14,-0.005102537
1.15,-0.005005543
1.16,-0.004909203
1.17,-0.004813522
1.18,-0.004718506
1.19,-0.004624161
1.2,-0.004530494
1.21,-0.004437513
1.22,-0.004345226
1.23,-0.00425364
1.24,-0.004162764
1.25,-0.004072606
1.26,-0.003983174
1.27,-0.003894476
1.28,-0.003806522
1.29,-0.003719321
1.3,-0.003632882
1.31,-0.003547214
1.32,-0.003462328
1.33,-0.003378233
1.34,-0.003294938
1.35,-0.003212455
1.36,-0.003130792
1.37,-0.003049961
1.38,-0.002969971
1.39,-0.002890834
1.4,-0.002812559
1.41,-0.002735157
1.42,-0.002658639
1.43,-0.002583015
1.44,-0.002508295
1.45,-0.002434491
1.46,-0.002361613
1.47,-0.00228967
1.48,-0.002218674
1.49,-0.002148635
1.5,-0.002079563
1.51,-0.002011468
1.52,-0.001944359
1.53,-0.001878247
1.54,-0.001813141
1.55,-0.001749051
1.56,-0.001685984
1.57,-0.001623951
1.58,-0.001562959
1.59,-0.001503017
1.6,-0.001444132
1.61,-0.001386311
1.62,-0.001329563
1.63,-0.001273892
1.64,-0.001219305
1.65,-0.001165808
1.66,-0.001113404
1.67,-0.0010621
1.68,-0.001011898
1.69,-0.000962801
1.7,-0.0009148118
1.71,-0.0008679337
1.72,-0.0008221624
1.73,-0.0007775014
1.74,-0.0007339499
1.75,-0.0006915064
1.76,-0.0006501679
1.77,-0.000609931
1.78,-0.0005707912
1.79,-0.0005327431
1.8,-0.0004957803
1.81,-0.0004598953
1.82,-0.0004250798
1.83,-0.0003913242
1.84,-0.000358618
1.85,-0.0003269497
1.86,-0.0002963066
1.87,-0.0002666753
1.88,-0.000238041
1.89,-0.0002103882
1.9,-0.0001837004
1.91,-0.0001579601
1.92,-0.0001331491
1.93,-0.000109248
1.94,-8.623721E-05
1.95,-6.409593E-05
1.96,-4.280298E-05
1.97,-2.233653E-05
1.98,-2.674273E-06
1.99,1.625749E-05
2,3.478621E-05
2.01,5.320429E-05
2.02,7.169228E-05
2.03,9.036376E-05
2.04,0.0001092928
2.05,0.0001285304
2.06,0.0001481152
2.07,0.0001680796
2.08,0.0001884533
2.09,0.0002092664
2.1,0.0002305503
2.11,0.0002523389
2.12,0.0002746691
2.13,0.0002975813
2.14,0.0003211194
2.15,0.000345331
2.16,0.0003702677
2.17,0.0003959854
2.18,0.0004225435
2.19,0.0004500061
2.2,0.0004784409
2.21,0.0005079199
2.22,0.0005385189
2.23,0.0005703172
2.24,0.0006033974
2.25,0.0006378448
2.26,0.0006737469
2.27,0.0007111892
2.28,0.0007502282
2.29,0.000790948
2.3,0.000833469
2.31,0.0008778957
2.32,0.0009243111
2.33,0.0009727803
2.34,0.001023352
2.35,0.001076057
2.36,0.001130911
2.37,0.001187909
2.38,0.001247025
2.39,0.001308214
2.4,0.001371406
2.41,0.001436511
2.42,0.001503414
2.43,0.001571977
2.44,0.001642056
2.45,0.0017135
2.46,0.001786154
2.47,0.001859859
2.48,0.001934455
2.49,0.002009784
2.5,0.002085695
2.51,0.002162047
2.52,0.002238714
2.53,0.002315588
2.54,0.002392582
