# y+ ()       
# Time        	patch         	min           	max           	average       
0.01          	bottomWall	3.989003e-01	3.989003e-01	3.989003e-01
0.02          	bottomWall	3.378044e-01	3.378044e-01	3.378044e-01
0.03          	bottomWall	4.279530e-01	4.279530e-01	4.279530e-01
0.04          	bottomWall	4.521360e-01	4.521360e-01	4.521360e-01
0.05          	bottomWall	4.640089e-01	4.640089e-01	4.640089e-01
0.06          	bottomWall	4.703743e-01	4.703743e-01	4.703743e-01
0.07          	bottomWall	4.736346e-01	4.736346e-01	4.736346e-01
0.08          	bottomWall	4.749428e-01	4.749428e-01	4.749428e-01
0.09          	bottomWall	4.749623e-01	4.749623e-01	4.749623e-01
0.1           	bottomWall	4.741141e-01	4.741141e-01	4.741141e-01
0.11          	bottomWall	4.726783e-01	4.726783e-01	4.726783e-01
0.12          	bottomWall	4.708445e-01	4.708445e-01	4.708445e-01
0.13          	bottomWall	4.687426e-01	4.687426e-01	4.687426e-01
0.14          	bottomWall	4.664617e-01	4.664617e-01	4.664617e-01
0.15          	bottomWall	4.640628e-01	4.640628e-01	4.640628e-01
0.16          	bottomWall	4.615880e-01	4.615880e-01	4.615880e-01
0.17          	bottomWall	4.590657e-01	4.590657e-01	4.590657e-01
0.18          	bottomWall	4.565153e-01	4.565153e-01	4.565153e-01
0.19          	bottomWall	4.539496e-01	4.539496e-01	4.539496e-01
0.2           	bottomWall	4.513769e-01	4.513769e-01	4.513769e-01
0.21          	bottomWall	4.488023e-01	4.488023e-01	4.488023e-01
0.22          	bottomWall	4.462288e-01	4.462288e-01	4.462288e-01
0.23          	bottomWall	4.436576e-01	4.436576e-01	4.436576e-01
0.24          	bottomWall	4.410889e-01	4.410889e-01	4.410889e-01
0.25          	bottomWall	4.385224e-01	4.385224e-01	4.385224e-01
0.26          	bottomWall	4.359568e-01	4.359568e-01	4.359568e-01
0.27          	bottomWall	4.333909e-01	4.333909e-01	4.333909e-01
0.28          	bottomWall	4.308230e-01	4.308230e-01	4.308230e-01
0.29          	bottomWall	4.282514e-01	4.282514e-01	4.282514e-01
0.3           	bottomWall	4.256744e-01	4.256744e-01	4.256744e-01
0.31          	bottomWall	4.230901e-01	4.230901e-01	4.230901e-01
0.32          	bottomWall	4.204967e-01	4.204967e-01	4.204967e-01
0.33          	bottomWall	4.178925e-01	4.178925e-01	4.178925e-01
0.34          	bottomWall	4.152757e-01	4.152757e-01	4.152757e-01
0.35          	bottomWall	4.126446e-01	4.126446e-01	4.126446e-01
0.36          	bottomWall	4.099978e-01	4.099978e-01	4.099978e-01
0.37          	bottomWall	4.073335e-01	4.073335e-01	4.073335e-01
0.38          	bottomWall	4.046504e-01	4.046504e-01	4.046504e-01
0.39          	bottomWall	4.019469e-01	4.019469e-01	4.019469e-01
0.4           	bottomWall	3.992219e-01	3.992219e-01	3.992219e-01
0.41          	bottomWall	3.964739e-01	3.964739e-01	3.964739e-01
0.42          	bottomWall	3.937017e-01	3.937017e-01	3.937017e-01
0.43          	bottomWall	3.909042e-01	3.909042e-01	3.909042e-01
0.44          	bottomWall	3.880801e-01	3.880801e-01	3.880801e-01
0.45          	bottomWall	3.852285e-01	3.852285e-01	3.852285e-01
0.46          	bottomWall	3.823481e-01	3.823481e-01	3.823481e-01
0.47          	bottomWall	3.794381e-01	3.794381e-01	3.794381e-01
0.48          	bottomWall	3.764975e-01	3.764975e-01	3.764975e-01
0.49          	bottomWall	3.735252e-01	3.735252e-01	3.735252e-01
0.5           	bottomWall	3.705205e-01	3.705205e-01	3.705205e-01
0.51          	bottomWall	3.674822e-01	3.674822e-01	3.674822e-01
0.52          	bottomWall	3.644097e-01	3.644097e-01	3.644097e-01
0.53          	bottomWall	3.613020e-01	3.613020e-01	3.613020e-01
0.54          	bottomWall	3.581583e-01	3.581583e-01	3.581583e-01
0.55          	bottomWall	3.549777e-01	3.549777e-01	3.549777e-01
0.56          	bottomWall	3.517594e-01	3.517594e-01	3.517594e-01
0.57          	bottomWall	3.485026e-01	3.485026e-01	3.485026e-01
0.58          	bottomWall	3.452065e-01	3.452065e-01	3.452065e-01
0.59          	bottomWall	3.418701e-01	3.418701e-01	3.418701e-01
0.6           	bottomWall	3.384928e-01	3.384928e-01	3.384928e-01
0.61          	bottomWall	3.350735e-01	3.350735e-01	3.350735e-01
0.62          	bottomWall	3.316116e-01	3.316116e-01	3.316116e-01
0.63          	bottomWall	3.281060e-01	3.281060e-01	3.281060e-01
0.64          	bottomWall	3.245559e-01	3.245559e-01	3.245559e-01
0.65          	bottomWall	3.209603e-01	3.209603e-01	3.209603e-01
0.66          	bottomWall	3.173183e-01	3.173183e-01	3.173183e-01
0.67          	bottomWall	3.136289e-01	3.136289e-01	3.136289e-01
0.68          	bottomWall	3.098910e-01	3.098910e-01	3.098910e-01
0.69          	bottomWall	3.061036e-01	3.061036e-01	3.061036e-01
0.7           	bottomWall	3.022654e-01	3.022654e-01	3.022654e-01
0.71          	bottomWall	2.983753e-01	2.983753e-01	2.983753e-01
0.72          	bottomWall	2.944321e-01	2.944321e-01	2.944321e-01
0.73          	bottomWall	2.904342e-01	2.904342e-01	2.904342e-01
0.74          	bottomWall	2.863804e-01	2.863804e-01	2.863804e-01
0.75          	bottomWall	2.822690e-01	2.822690e-01	2.822690e-01
0.76          	bottomWall	2.780984e-01	2.780984e-01	2.780984e-01
0.77          	bottomWall	2.738667e-01	2.738667e-01	2.738667e-01
0.78          	bottomWall	2.695722e-01	2.695722e-01	2.695722e-01
0.79          	bottomWall	2.652126e-01	2.652126e-01	2.652126e-01
0.8           	bottomWall	2.607857e-01	2.607857e-01	2.607857e-01
0.81          	bottomWall	2.562890e-01	2.562890e-01	2.562890e-01
0.82          	bottomWall	2.517199e-01	2.517199e-01	2.517199e-01
0.83          	bottomWall	2.470753e-01	2.470753e-01	2.470753e-01
0.84          	bottomWall	2.423521e-01	2.423521e-01	2.423521e-01
0.85          	bottomWall	2.375464e-01	2.375464e-01	2.375464e-01
0.86          	bottomWall	2.326545e-01	2.326545e-01	2.326545e-01
0.87          	bottomWall	2.276718e-01	2.276718e-01	2.276718e-01
0.88          	bottomWall	2.225933e-01	2.225933e-01	2.225933e-01
0.89          	bottomWall	2.174134e-01	2.174134e-01	2.174134e-01
0.9           	bottomWall	2.121259e-01	2.121259e-01	2.121259e-01
0.91          	bottomWall	2.067236e-01	2.067236e-01	2.067236e-01
0.92          	bottomWall	2.011983e-01	2.011983e-01	2.011983e-01
0.93          	bottomWall	1.955406e-01	1.955406e-01	1.955406e-01
0.94          	bottomWall	1.897398e-01	1.897398e-01	1.897398e-01
0.95          	bottomWall	1.837834e-01	1.837834e-01	1.837834e-01
0.96          	bottomWall	1.776566e-01	1.776566e-01	1.776566e-01
0.97          	bottomWall	1.713421e-01	1.713421e-01	1.713421e-01
0.98          	bottomWall	1.648190e-01	1.648190e-01	1.648190e-01
0.99          	bottomWall	1.580622e-01	1.580622e-01	1.580622e-01
1             	bottomWall	1.510409e-01	1.510409e-01	1.510409e-01
1.01          	bottomWall	1.437166e-01	1.437166e-01	1.437166e-01
1.02          	bottomWall	1.360405e-01	1.360405e-01	1.360405e-01
1.03          	bottomWall	1.279490e-01	1.279490e-01	1.279490e-01
1.04          	bottomWall	1.193570e-01	1.193570e-01	1.193570e-01
1.05          	bottomWall	1.101458e-01	1.101458e-01	1.101458e-01
1.06          	bottomWall	1.001426e-01	1.001426e-01	1.001426e-01
1.07          	bottomWall	8.907710e-02	8.907710e-02	8.907710e-02
1.08          	bottomWall	7.648343e-02	7.648343e-02	7.648343e-02
1.09          	bottomWall	6.141794e-02	6.141794e-02	6.141794e-02
1.1           	bottomWall	4.123309e-02	4.123309e-02	4.123309e-02
1.11          	bottomWall	1.920873e-02	1.920873e-02	1.920873e-02
1.12          	bottomWall	4.948790e-02	4.948790e-02	4.948790e-02
1.13          	bottomWall	6.732946e-02	6.732946e-02	6.732946e-02
1.14          	bottomWall	8.115148e-02	8.115148e-02	8.115148e-02
1.15          	bottomWall	9.274057e-02	9.274057e-02	9.274057e-02
1.16          	bottomWall	1.028565e-01	1.028565e-01	1.028565e-01
1.17          	bottomWall	1.119061e-01	1.119061e-01	1.119061e-01
1.18          	bottomWall	1.201377e-01	1.201377e-01	1.201377e-01
1.19          	bottomWall	1.277161e-01	1.277161e-01	1.277161e-01
1.2           	bottomWall	1.347577e-01	1.347577e-01	1.347577e-01
1.21          	bottomWall	1.413485e-01	1.413485e-01	1.413485e-01
1.22          	bottomWall	1.475546e-01	1.475546e-01	1.475546e-01
1.23          	bottomWall	1.534278e-01	1.534278e-01	1.534278e-01
1.24          	bottomWall	1.590103e-01	1.590103e-01	1.590103e-01
1.25          	bottomWall	1.643366e-01	1.643366e-01	1.643366e-01
1.26          	bottomWall	1.694359e-01	1.694359e-01	1.694359e-01
1.27          	bottomWall	1.743331e-01	1.743331e-01	1.743331e-01
1.28          	bottomWall	1.790494e-01	1.790494e-01	1.790494e-01
1.29          	bottomWall	1.836037e-01	1.836037e-01	1.836037e-01
1.3           	bottomWall	1.880123e-01	1.880123e-01	1.880123e-01
1.31          	bottomWall	1.922898e-01	1.922898e-01	1.922898e-01
1.32          	bottomWall	1.964495e-01	1.964495e-01	1.964495e-01
1.33          	bottomWall	2.005029e-01	2.005029e-01	2.005029e-01
1.34          	bottomWall	2.044606e-01	2.044606e-01	2.044606e-01
1.35          	bottomWall	2.083324e-01	2.083324e-01	2.083324e-01
1.36          	bottomWall	2.121268e-01	2.121268e-01	2.121268e-01
1.37          	bottomWall	2.158519e-01	2.158519e-01	2.158519e-01
1.38          	bottomWall	2.195147e-01	2.195147e-01	2.195147e-01
1.39          	bottomWall	2.231218e-01	2.231218e-01	2.231218e-01
1.4           	bottomWall	2.266791e-01	2.266791e-01	2.266791e-01
1.41          	bottomWall	2.301921e-01	2.301921e-01	2.301921e-01
1.42          	bottomWall	2.336656e-01	2.336656e-01	2.336656e-01
1.43          	bottomWall	2.371039e-01	2.371039e-01	2.371039e-01
1.44          	bottomWall	2.405111e-01	2.405111e-01	2.405111e-01
1.45          	bottomWall	2.438907e-01	2.438907e-01	2.438907e-01
1.46          	bottomWall	2.472459e-01	2.472459e-01	2.472459e-01
1.47          	bottomWall	2.505794e-01	2.505794e-01	2.505794e-01
1.48          	bottomWall	2.538937e-01	2.538937e-01	2.538937e-01
1.49          	bottomWall	2.571912e-01	2.571912e-01	2.571912e-01
1.5           	bottomWall	2.604735e-01	2.604735e-01	2.604735e-01
1.51          	bottomWall	2.637425e-01	2.637425e-01	2.637425e-01
1.52          	bottomWall	2.669996e-01	2.669996e-01	2.669996e-01
1.53          	bottomWall	2.702460e-01	2.702460e-01	2.702460e-01
1.54          	bottomWall	2.734826e-01	2.734826e-01	2.734826e-01
1.55          	bottomWall	2.767104e-01	2.767104e-01	2.767104e-01
1.56          	bottomWall	2.799302e-01	2.799302e-01	2.799302e-01
1.57          	bottomWall	2.831423e-01	2.831423e-01	2.831423e-01
1.58          	bottomWall	2.863474e-01	2.863474e-01	2.863474e-01
1.59          	bottomWall	2.895456e-01	2.895456e-01	2.895456e-01
1.6           	bottomWall	2.927373e-01	2.927373e-01	2.927373e-01
1.61          	bottomWall	2.959226e-01	2.959226e-01	2.959226e-01
1.62          	bottomWall	2.991016e-01	2.991016e-01	2.991016e-01
1.63          	bottomWall	3.022742e-01	3.022742e-01	3.022742e-01
1.64          	bottomWall	3.054405e-01	3.054405e-01	3.054405e-01
1.65          	bottomWall	3.086002e-01	3.086002e-01	3.086002e-01
1.66          	bottomWall	3.117533e-01	3.117533e-01	3.117533e-01
1.67          	bottomWall	3.148996e-01	3.148996e-01	3.148996e-01
1.68          	bottomWall	3.180388e-01	3.180388e-01	3.180388e-01
1.69          	bottomWall	3.211707e-01	3.211707e-01	3.211707e-01
1.7           	bottomWall	3.242951e-01	3.242951e-01	3.242951e-01
1.71          	bottomWall	3.274116e-01	3.274116e-01	3.274116e-01
1.72          	bottomWall	3.305199e-01	3.305199e-01	3.305199e-01
1.73          	bottomWall	3.336198e-01	3.336198e-01	3.336198e-01
1.74          	bottomWall	3.367109e-01	3.367109e-01	3.367109e-01
1.75          	bottomWall	3.397928e-01	3.397928e-01	3.397928e-01
1.76          	bottomWall	3.428653e-01	3.428653e-01	3.428653e-01
1.77          	bottomWall	3.459280e-01	3.459280e-01	3.459280e-01
1.78          	bottomWall	3.489805e-01	3.489805e-01	3.489805e-01
1.79          	bottomWall	3.520226e-01	3.520226e-01	3.520226e-01
1.8           	bottomWall	3.550538e-01	3.550538e-01	3.550538e-01
1.81          	bottomWall	3.580738e-01	3.580738e-01	3.580738e-01
1.82          	bottomWall	3.610822e-01	3.610822e-01	3.610822e-01
1.83          	bottomWall	3.640788e-01	3.640788e-01	3.640788e-01
1.84          	bottomWall	3.670632e-01	3.670632e-01	3.670632e-01
1.85          	bottomWall	3.700350e-01	3.700350e-01	3.700350e-01
1.86          	bottomWall	3.729940e-01	3.729940e-01	3.729940e-01
1.87          	bottomWall	3.759397e-01	3.759397e-01	3.759397e-01
1.88          	bottomWall	3.788720e-01	3.788720e-01	3.788720e-01
1.89          	bottomWall	3.817903e-01	3.817903e-01	3.817903e-01
1.9           	bottomWall	3.846945e-01	3.846945e-01	3.846945e-01
1.91          	bottomWall	3.875843e-01	3.875843e-01	3.875843e-01
1.92          	bottomWall	3.904592e-01	3.904592e-01	3.904592e-01
1.93          	bottomWall	3.933191e-01	3.933191e-01	3.933191e-01
1.94          	bottomWall	3.961635e-01	3.961635e-01	3.961635e-01
1.95          	bottomWall	3.989923e-01	3.989923e-01	3.989923e-01
1.96          	bottomWall	4.018052e-01	4.018052e-01	4.018052e-01
1.97          	bottomWall	4.046017e-01	4.046017e-01	4.046017e-01
1.98          	bottomWall	4.073818e-01	4.073818e-01	4.073818e-01
1.99          	bottomWall	4.101450e-01	4.101450e-01	4.101450e-01
2             	bottomWall	4.128912e-01	4.128912e-01	4.128912e-01
2.01          	bottomWall	4.156201e-01	4.156201e-01	4.156201e-01
2.02          	bottomWall	4.183313e-01	4.183313e-01	4.183313e-01
2.03          	bottomWall	4.210246e-01	4.210246e-01	4.210246e-01
2.04          	bottomWall	4.236999e-01	4.236999e-01	4.236999e-01
2.05          	bottomWall	4.263568e-01	4.263568e-01	4.263568e-01
2.06          	bottomWall	4.289950e-01	4.289950e-01	4.289950e-01
2.07          	bottomWall	4.316144e-01	4.316144e-01	4.316144e-01
2.08          	bottomWall	4.342147e-01	4.342147e-01	4.342147e-01
2.09          	bottomWall	4.367956e-01	4.367956e-01	4.367956e-01
2.1           	bottomWall	4.393569e-01	4.393569e-01	4.393569e-01
2.11          	bottomWall	4.418985e-01	4.418985e-01	4.418985e-01
2.12          	bottomWall	4.444200e-01	4.444200e-01	4.444200e-01
2.13          	bottomWall	4.469212e-01	4.469212e-01	4.469212e-01
2.14          	bottomWall	4.494019e-01	4.494019e-01	4.494019e-01
2.15          	bottomWall	4.518620e-01	4.518620e-01	4.518620e-01
2.16          	bottomWall	4.543011e-01	4.543011e-01	4.543011e-01
2.17          	bottomWall	4.567190e-01	4.567190e-01	4.567190e-01
2.18          	bottomWall	4.591157e-01	4.591157e-01	4.591157e-01
2.19          	bottomWall	4.614907e-01	4.614907e-01	4.614907e-01
2.2           	bottomWall	4.638440e-01	4.638440e-01	4.638440e-01
2.21          	bottomWall	4.661753e-01	4.661753e-01	4.661753e-01
2.22          	bottomWall	4.684844e-01	4.684844e-01	4.684844e-01
2.23          	bottomWall	4.707712e-01	4.707712e-01	4.707712e-01
2.24          	bottomWall	4.730353e-01	4.730353e-01	4.730353e-01
2.25          	bottomWall	4.752767e-01	4.752767e-01	4.752767e-01
2.26          	bottomWall	4.774952e-01	4.774952e-01	4.774952e-01
2.27          	bottomWall	4.796905e-01	4.796905e-01	4.796905e-01
2.28          	bottomWall	4.818624e-01	4.818624e-01	4.818624e-01
2.29          	bottomWall	4.840108e-01	4.840108e-01	4.840108e-01
2.3           	bottomWall	4.861355e-01	4.861355e-01	4.861355e-01
2.31          	bottomWall	4.882363e-01	4.882363e-01	4.882363e-01
2.32          	bottomWall	4.903130e-01	4.903130e-01	4.903130e-01
2.33          	bottomWall	4.923654e-01	4.923654e-01	4.923654e-01
2.34          	bottomWall	4.943934e-01	4.943934e-01	4.943934e-01
2.35          	bottomWall	4.963968e-01	4.963968e-01	4.963968e-01
2.36          	bottomWall	4.983754e-01	4.983754e-01	4.983754e-01
2.37          	bottomWall	5.003290e-01	5.003290e-01	5.003290e-01
2.38          	bottomWall	5.022575e-01	5.022575e-01	5.022575e-01
2.39          	bottomWall	5.041607e-01	5.041607e-01	5.041607e-01
2.4           	bottomWall	5.060383e-01	5.060383e-01	5.060383e-01
2.41          	bottomWall	5.078904e-01	5.078904e-01	5.078904e-01
2.42          	bottomWall	5.097166e-01	5.097166e-01	5.097166e-01
2.43          	bottomWall	5.115169e-01	5.115169e-01	5.115169e-01
2.44          	bottomWall	5.132910e-01	5.132910e-01	5.132910e-01
2.45          	bottomWall	5.150389e-01	5.150389e-01	5.150389e-01
2.46          	bottomWall	5.167602e-01	5.167602e-01	5.167602e-01
2.47          	bottomWall	5.184550e-01	5.184550e-01	5.184550e-01
2.48          	bottomWall	5.201230e-01	5.201230e-01	5.201230e-01
2.49          	bottomWall	5.217640e-01	5.217640e-01	5.217640e-01
2.5           	bottomWall	5.233780e-01	5.233780e-01	5.233780e-01
2.51          	bottomWall	5.249648e-01	5.249648e-01	5.249648e-01
2.52          	bottomWall	5.265242e-01	5.265242e-01	5.265242e-01
2.53          	bottomWall	5.280560e-01	5.280560e-01	5.280560e-01
2.54          	bottomWall	5.295602e-01	5.295602e-01	5.295602e-01
2.55          	bottomWall	5.310365e-01	5.310365e-01	5.310365e-01
2.56          	bottomWall	5.324849e-01	5.324849e-01	5.324849e-01
2.57          	bottomWall	5.339052e-01	5.339052e-01	5.339052e-01
2.58          	bottomWall	5.352972e-01	5.352972e-01	5.352972e-01
2.59          	bottomWall	5.366608e-01	5.366608e-01	5.366608e-01
2.6           	bottomWall	5.379958e-01	5.379958e-01	5.379958e-01
2.61          	bottomWall	5.393022e-01	5.393022e-01	5.393022e-01
2.62          	bottomWall	5.405798e-01	5.405798e-01	5.405798e-01
2.63          	bottomWall	5.418284e-01	5.418284e-01	5.418284e-01
2.64          	bottomWall	5.430479e-01	5.430479e-01	5.430479e-01
2.65          	bottomWall	5.442382e-01	5.442382e-01	5.442382e-01
2.66          	bottomWall	5.453992e-01	5.453992e-01	5.453992e-01
2.67          	bottomWall	5.465306e-01	5.465306e-01	5.465306e-01
2.68          	bottomWall	5.476325e-01	5.476325e-01	5.476325e-01
2.69          	bottomWall	5.487046e-01	5.487046e-01	5.487046e-01
2.7           	bottomWall	5.497468e-01	5.497468e-01	5.497468e-01
2.71          	bottomWall	5.507591e-01	5.507591e-01	5.507591e-01
2.72          	bottomWall	5.517412e-01	5.517412e-01	5.517412e-01
2.73          	bottomWall	5.526931e-01	5.526931e-01	5.526931e-01
2.74          	bottomWall	5.536146e-01	5.536146e-01	5.536146e-01
2.75          	bottomWall	5.545056e-01	5.545056e-01	5.545056e-01
2.76          	bottomWall	5.553660e-01	5.553660e-01	5.553660e-01
2.77          	bottomWall	5.561956e-01	5.561956e-01	5.561956e-01
2.78          	bottomWall	5.569944e-01	5.569944e-01	5.569944e-01
2.79          	bottomWall	5.577623e-01	5.577623e-01	5.577623e-01
2.8           	bottomWall	5.584990e-01	5.584990e-01	5.584990e-01
2.81          	bottomWall	5.592046e-01	5.592046e-01	5.592046e-01
2.82          	bottomWall	5.598788e-01	5.598788e-01	5.598788e-01
2.83          	bottomWall	5.605216e-01	5.605216e-01	5.605216e-01
2.84          	bottomWall	5.611329e-01	5.611329e-01	5.611329e-01
2.85          	bottomWall	5.617126e-01	5.617126e-01	5.617126e-01
2.86          	bottomWall	5.622605e-01	5.622605e-01	5.622605e-01
2.87          	bottomWall	5.627765e-01	5.627765e-01	5.627765e-01
2.88          	bottomWall	5.632606e-01	5.632606e-01	5.632606e-01
2.89          	bottomWall	5.637126e-01	5.637126e-01	5.637126e-01
2.9           	bottomWall	5.641324e-01	5.641324e-01	5.641324e-01
2.91          	bottomWall	5.645199e-01	5.645199e-01	5.645199e-01
2.92          	bottomWall	5.648751e-01	5.648751e-01	5.648751e-01
2.93          	bottomWall	5.651977e-01	5.651977e-01	5.651977e-01
2.94          	bottomWall	5.654878e-01	5.654878e-01	5.654878e-01
2.95          	bottomWall	5.657453e-01	5.657453e-01	5.657453e-01
2.96          	bottomWall	5.659699e-01	5.659699e-01	5.659699e-01
2.97          	bottomWall	5.661617e-01	5.661617e-01	5.661617e-01
2.98          	bottomWall	5.663205e-01	5.663205e-01	5.663205e-01
2.99          	bottomWall	5.664462e-01	5.664462e-01	5.664462e-01
3             	bottomWall	5.665388e-01	5.665388e-01	5.665388e-01
3.01          	bottomWall	5.665981e-01	5.665981e-01	5.665981e-01
3.02          	bottomWall	5.666242e-01	5.666242e-01	5.666242e-01
3.03          	bottomWall	5.666167e-01	5.666167e-01	5.666167e-01
3.04          	bottomWall	5.665758e-01	5.665758e-01	5.665758e-01
3.05          	bottomWall	5.665013e-01	5.665013e-01	5.665013e-01
3.06          	bottomWall	5.663931e-01	5.663931e-01	5.663931e-01
3.07          	bottomWall	5.662512e-01	5.662512e-01	5.662512e-01
3.08          	bottomWall	5.660754e-01	5.660754e-01	5.660754e-01
3.09          	bottomWall	5.658657e-01	5.658657e-01	5.658657e-01
