# y+ ()       
# Time        	patch         	min           	max           	average       
0.91          	bottomWall	1.664599e-01	1.664599e-01	1.664599e-01
0.92          	bottomWall	1.653722e-01	1.653722e-01	1.653722e-01
0.93          	bottomWall	1.642806e-01	1.642806e-01	1.642806e-01
0.94          	bottomWall	1.631849e-01	1.631849e-01	1.631849e-01
0.95          	bottomWall	1.620852e-01	1.620852e-01	1.620852e-01
0.96          	bottomWall	1.609814e-01	1.609814e-01	1.609814e-01
0.97          	bottomWall	1.598734e-01	1.598734e-01	1.598734e-01
0.98          	bottomWall	1.587612e-01	1.587612e-01	1.587612e-01
0.99          	bottomWall	1.576448e-01	1.576448e-01	1.576448e-01
1             	bottomWall	1.565242e-01	1.565242e-01	1.565242e-01
1.01          	bottomWall	1.553992e-01	1.553992e-01	1.553992e-01
1.02          	bottomWall	1.542700e-01	1.542700e-01	1.542700e-01
1.03          	bottomWall	1.531364e-01	1.531364e-01	1.531364e-01
1.04          	bottomWall	1.519985e-01	1.519985e-01	1.519985e-01
1.05          	bottomWall	1.508562e-01	1.508562e-01	1.508562e-01
1.06          	bottomWall	1.497095e-01	1.497095e-01	1.497095e-01
1.07          	bottomWall	1.485584e-01	1.485584e-01	1.485584e-01
1.08          	bottomWall	1.474028e-01	1.474029e-01	1.474029e-01
1.09          	bottomWall	1.462428e-01	1.462429e-01	1.462429e-01
1.1           	bottomWall	1.450784e-01	1.450784e-01	1.450784e-01
1.11          	bottomWall	1.439094e-01	1.439094e-01	1.439094e-01
1.12          	bottomWall	1.427360e-01	1.427360e-01	1.427360e-01
1.13          	bottomWall	1.415581e-01	1.415581e-01	1.415581e-01
1.14          	bottomWall	1.403756e-01	1.403756e-01	1.403756e-01
1.15          	bottomWall	1.391887e-01	1.391887e-01	1.391887e-01
1.16          	bottomWall	1.379972e-01	1.379972e-01	1.379972e-01
1.17          	bottomWall	1.368012e-01	1.368012e-01	1.368012e-01
1.18          	bottomWall	1.356006e-01	1.356007e-01	1.356007e-01
1.19          	bottomWall	1.343956e-01	1.343956e-01	1.343956e-01
1.2           	bottomWall	1.331859e-01	1.331859e-01	1.331859e-01
1.21          	bottomWall	1.319718e-01	1.319718e-01	1.319718e-01
1.22          	bottomWall	1.307530e-01	1.307531e-01	1.307530e-01
1.23          	bottomWall	1.295298e-01	1.295298e-01	1.295298e-01
1.24          	bottomWall	1.283019e-01	1.283019e-01	1.283019e-01
1.25          	bottomWall	1.270695e-01	1.270696e-01	1.270696e-01
1.26          	bottomWall	1.258326e-01	1.258326e-01	1.258326e-01
1.27          	bottomWall	1.245911e-01	1.245911e-01	1.245911e-01
1.28          	bottomWall	1.233450e-01	1.233451e-01	1.233450e-01
1.29          	bottomWall	1.220944e-01	1.220944e-01	1.220944e-01
1.3           	bottomWall	1.208392e-01	1.208393e-01	1.208393e-01
1.31          	bottomWall	1.195795e-01	1.195795e-01	1.195795e-01
1.32          	bottomWall	1.183152e-01	1.183152e-01	1.183152e-01
1.33          	bottomWall	1.170463e-01	1.170463e-01	1.170463e-01
1.34          	bottomWall	1.157729e-01	1.157729e-01	1.157729e-01
1.35          	bottomWall	1.144949e-01	1.144949e-01	1.144949e-01
1.36          	bottomWall	1.132123e-01	1.132123e-01	1.132123e-01
1.37          	bottomWall	1.119251e-01	1.119251e-01	1.119251e-01
1.38          	bottomWall	1.106334e-01	1.106334e-01	1.106334e-01
1.39          	bottomWall	1.093370e-01	1.093370e-01	1.093370e-01
1.4           	bottomWall	1.080361e-01	1.080361e-01	1.080361e-01
1.41          	bottomWall	1.067305e-01	1.067305e-01	1.067305e-01
1.42          	bottomWall	1.054203e-01	1.054203e-01	1.054203e-01
1.43          	bottomWall	1.041055e-01	1.041055e-01	1.041055e-01
1.44          	bottomWall	1.027860e-01	1.027860e-01	1.027860e-01
1.45          	bottomWall	1.014618e-01	1.014618e-01	1.014618e-01
1.46          	bottomWall	1.001329e-01	1.001329e-01	1.001329e-01
1.47          	bottomWall	9.879920e-02	9.879922e-02	9.879921e-02
1.48          	bottomWall	9.746076e-02	9.746078e-02	9.746077e-02
1.49          	bottomWall	9.611751e-02	9.611752e-02	9.611751e-02
1.5           	bottomWall	9.476939e-02	9.476940e-02	9.476939e-02
1.51          	bottomWall	9.341636e-02	9.341637e-02	9.341636e-02
1.52          	bottomWall	9.205834e-02	9.205836e-02	9.205835e-02
1.53          	bottomWall	9.069530e-02	9.069531e-02	9.069530e-02
1.54          	bottomWall	8.932712e-02	8.932714e-02	8.932713e-02
1.55          	bottomWall	8.795376e-02	8.795377e-02	8.795377e-02
1.56          	bottomWall	8.657510e-02	8.657511e-02	8.657510e-02
1.57          	bottomWall	8.519102e-02	8.519104e-02	8.519103e-02
1.58          	bottomWall	8.380143e-02	8.380145e-02	8.380144e-02
1.59          	bottomWall	8.240617e-02	8.240619e-02	8.240618e-02
1.6           	bottomWall	8.100506e-02	8.100510e-02	8.100509e-02
1.61          	bottomWall	7.959800e-02	7.959804e-02	7.959802e-02
1.62          	bottomWall	7.818475e-02	7.818478e-02	7.818476e-02
1.63          	bottomWall	7.676507e-02	7.676510e-02	7.676509e-02
1.64          	bottomWall	7.533873e-02	7.533877e-02	7.533876e-02
1.65          	bottomWall	7.390548e-02	7.390550e-02	7.390549e-02
1.66          	bottomWall	7.246498e-02	7.246499e-02	7.246498e-02
1.67          	bottomWall	7.101687e-02	7.101689e-02	7.101688e-02
1.68          	bottomWall	6.956078e-02	6.956079e-02	6.956078e-02
1.69          	bottomWall	6.809623e-02	6.809625e-02	6.809624e-02
1.7           	bottomWall	6.657215e-02	6.657218e-02	6.657217e-02
1.71          	bottomWall	6.491126e-02	6.491128e-02	6.491127e-02
1.72          	bottomWall	6.320918e-02	6.320919e-02	6.320918e-02
1.73          	bottomWall	6.148819e-02	6.148820e-02	6.148820e-02
1.74          	bottomWall	5.975646e-02	5.975647e-02	5.975647e-02
1.75          	bottomWall	5.801692e-02	5.801693e-02	5.801693e-02
1.76          	bottomWall	5.627010e-02	5.627011e-02	5.627011e-02
1.77          	bottomWall	5.451523e-02	5.451524e-02	5.451524e-02
1.78          	bottomWall	5.275074e-02	5.275075e-02	5.275075e-02
1.79          	bottomWall	5.097441e-02	5.097443e-02	5.097443e-02
1.8           	bottomWall	4.918352e-02	4.918354e-02	4.918353e-02
